"table","seq","column","is_pk","is_fk","id","type","size","proto_vid","description"
"pdd_puf_c",70,"opoa22",,,"c03V02018","VARCHAR",1,,"Present on Admission (POA)  Other Diagnoses (up to 24). A condition is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting for all discharges on or after July 1, 2008. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",71,"odiag23",,,"c03V02019","VARCHAR",5,,"Other Diagnoses (up to 24). All other conditions that coexist at the time of admission, that develop subsequently during the hospital stay, or that affect the treatment received and/or the length of stay. Diagnoses that relate to an earlier episode that have no bearing on the current hospital stay are excluded. They are coded according to the ICD-9-CM. If the reported principal diagnosis code is invalid or missing, it is assigned a default value of 799.9. This variable is masked (*) on records where only one instance of a Principal Diagnosis or Principal Procedure code was reported for a facility."
"pdd_puf_c",72,"opoa23",,,"c03V0201a","VARCHAR",1,,"Present on Admission (POA)  Other Diagnoses (up to 24). A condition is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting for all discharges on or after July 1, 2008. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",73,"odiag24",,,"c03V0201b","VARCHAR",5,,"Other Diagnoses (up to 24). All other conditions that coexist at the time of admission, that develop subsequently during the hospital stay, or that affect the treatment received and/or the length of stay. Diagnoses that relate to an earlier episode that have no bearing on the current hospital stay are excluded. They are coded according to the ICD-9-CM. If the reported principal diagnosis code is invalid or missing, it is assigned a default value of 799.9. This variable is masked (*) on records where only one instance of a Principal Diagnosis or Principal Procedure code was reported for a facility."
"pdd_puf_c",74,"opoa24",,,"c03V0201c","VARCHAR",1,,"Present on Admission (POA)  Other Diagnoses (up to 24). A condition is considered present on admission (POA) if it is identified in the history and physical examination or documented in the current inpatient medical records (e.g., emergency room, initial progress, initial nursing assessment, clinic/office notes). Facilities were required to begin POA reporting for all discharges on or after July 1, 2008. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",75,"oproc1",,,"c03V0201d","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",76,"procdy1",,,"c03V0201e","INTEGER",4,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",77,"oproc2",,,"c03V0201f","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",78,"procdy2",,,"c03V0201g","INTEGER",4,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",79,"oproc3",,,"c03V0201h","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",80,"procdy3",,,"c03V0201i","INTEGER",4,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",81,"oproc4",,,"c03V0201j","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",82,"procdy4",,,"c03V0201k","INTEGER",4,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",83,"oproc5",,,"c03V0201l","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",84,"procdy5",,,"c03V0201m","INTEGER",4,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",85,"oproc6",,,"c03V0201n","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",86,"procdy6",,,"c03V0201o","INTEGER",4,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",87,"oproc7",,,"c03V0201p","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",88,"procdy7",,,"c03V0201q","INTEGER",4,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",89,"oproc8",,,"c03V0201r","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",90,"procdy8",,,"c03V0201s","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",91,"oproc9",,,"c03V0201t","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",92,"procdy9",,,"c03V0201u","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",93,"oproc10",,,"c03V0201v","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",94,"procdy10",,,"c03V0201w","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",95,"oproc11",,,"c03V0201x","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",96,"procdy11",,,"c03V0201y","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",97,"oproc12",,,"c03V0201z","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",98,"procdy12",,,"c03V0201A","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",99,"oproc13",,,"c03V0201B","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",100,"procdy13",,,"c03V0201C","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",101,"oproc14",,,"c03V0201D","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",102,"procdy14",,,"c03V0201E","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",103,"oproc15",,,"c03V0201F","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",104,"procdy15",,,"c03V0201G","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",105,"oproc16",,,"c03V0201H","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",106,"procdy16",,,"c03V0201I","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",107,"oproc17",,,"c03V0201J","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",108,"procdy17",,,"c03V0201K","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",109,"oproc18",,,"c03V0201L","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",110,"procdy18",,,"c03V0201M","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",111,"oproc19",,,"c03V0201N","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",112,"procdy19",,,"c03V0201O","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",113,"oproc20",,,"c03V0201P","VARCHAR",4,,"Other Procedures (up to 20). All other procedures, related to the patients stay, which are surgical in nature, carry a procedural risk, carry an anesthetic risk or are needed for DRG assignment. When a patient is admitted within 72 hours (3 days) of a procedure performed in a licensed ambulatory surgery facility or as an outpatient in a hospital, the admitting hospital is required, under billing requirements, to add the procedure (and date) to the inpatient record. Therefore, procedures performed up to 3 days prior to admission are reported. Procedures are coded according to the ICD-9-CM. This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",114,"procdy20",,,"c03V0201Q","INTEGER",3,,"Other Procedures Days (up to 20). The number of days between the patient's date of admission and date of the other procedure. If the procedure was performed prior to admission, this value will be prefixed with a minus (-) sign. If a secondary procedure is not reported then the number of days is assigned a value of (.). This variable is masked (*) on records where only one instance of a Principal Diagnosis code or Principal Procedure code was reported for a facility."
"pdd_puf_c",115,"sev_code",,,"c03V0201R","VARCHAR",1,,"MS-DRG Severity Code. MS-DRGs are assigned based on the presence/absence of a complication/comorbidity (CC) or major complication/comorbidity (MCC). MCCs are reserved for the more severely ill patients with life-threatening conditions. The revised CCs are reserved for patients with significant acute diseases, acute exacerbation of chronic diseases, advanced or end stage chronic diseases, or chronic diseases associated with extensive debility. The lists of ICD-9 codes for CC or MCC are mutually exclusive."
"pdd_puf_c",116,"cat_code",,,"c03V0201S","VARCHAR",1,,"MS-DRG Category. Each MS-DRG is categorized into one of three codes: Medical, Surgical, or Ungroupable."
"pdd_puf_c",117,"charge",,,"c03V0201T","VARCHAR",8,,"Total Charges (Rounded). Total Charges include all charges for services rendered during the length of stay for patient care at the facility, based on the hospital's full established rates (before contractual adjustments). Charges include, but are not limited to, daily hospital services, ancillary services and any patient care services. Hospital-based physician fees are excluded. Prepayments (e.g., deposits and prepaid admissions) are not deducted from Total Charges.
Total charges are reported in whole numbers and are rounded to the nearest thousand dollars ($1000). A zero amount is shown when the charges were less than $499.99, when there were no charges, when the charge is unknown, or when an invalid value is reported. Facilities with approved modifications to not report Total Charges are listed in Appendix C  Modifications and Exceptions. Total Charges of $9,999,999 indicates the actual charges exceed the maximum seven digit input field size. When a patient's length of stay is more than 1 year (365 days), only the last 365 days of charges are reported. Use the following formula to adjust total charges to reflect stays more than 1 year in length:
Adjusted Total Charges = (Total Charges / 365 days) x Length of Stay
For more information, see the documentation provided by the MIRCal (data submission) system: http://www.oshpd.ca.gov/HID/MIRCal/Text_pdfs/ManualsGuides/IPManual/TotalCharges.pdf."
"pdd_puf_c",118,"grouper",,,"c03V0201U","VARCHAR",4,,"MS-DRG Grouper Version. The MS-DRG grouper version used for any given record corresponds to the federal fiscal year."
"pdd_puf_c",119,"dschyear",,,"c03V0201V","VARCHAR",4,,"Discharge Year. The year the patient was discharged."
"pdd_puf_c",120,"patzip3",,,"c03V0201W","VARCHAR",3,,"Patient 3-Digit ZIP Code. The patients 3-digit ZIP Code of residence. If the ZIP Code is unknown, invalid, or blank, it is assigned a value of XXX. Foreign residents are assigned a ZIP Code of YYY and homeless are assigned a ZIP Code of ZZZ. If only the city of residence is known, the citys 3-digit ZIP is assigned to the record."
"pdd_puf_c",121,"oshpd_name",,,"c03V0201X","VARCHAR",53,,"Hospital Name. The facility name documented on the official license issued by the California Department of Public Health (CDPH) Licensing and Certification Division and submitted to OSHPDs Licensed Facility Information System (LFIS). Displayed names use a standardized doing business as naming format. Note that names associated with facility IDs potentially change across years and year-specific code-label crosswalks must be used."
"pdd_puf_c",122,"msdrg_name",,,"c03V0201Y","VARCHAR",68,,"Medicare Severity-Diagnosis Related Group Name (MS-DRG Name). MS-DRG descriptive label (for example, Spinal Procedures W/MCC). This variable is included in the Label, but not the Code version of the file. To assist users of the Code file, a proc format file is available to associate the variables code values with labels. Note that MS-DRG codes and their associated labels potentially change across years and year-specific code-label crosswalk lists must be used."
"pdd_puf_c",123,"mdc_name",,,"c03V0201Z","VARCHAR",2,,"Major Diagnostic Category Name (MDC Name). MDC descriptive label (for example, Burns). This variable is included in the Label, but not the Code version of the file. To assist users of the Code file, a proc format file is available to associate the variables code values with labels."
